Instrument,Company Common Name,Date,Short-Term Debt & Current Portion of Long-Term Debt,Debt - Non-Convertible - Long-Term,Capitalized Lease Obligations - Long-Term,Current Portion of Long-Term Debt excl Capitalized Leases,Capitalized Leases - Current Portion,NAICS Sector Code,NAICS Sector Name,NAICS Subsector Code,NAICS Subsector Name,NAICS National Industry Code,NAICS National Industry Name,NAICS Industry Group Code,NAICS Industry Group Name,Country of Exchange,Exchange Name
DK0061686714,,2012-12-31T00:00:00Z,2792000.0,171060000.0,,,,,,,,,,,,,
DK0061686714,,2013-12-31T00:00:00Z,2280000.0,169209000.0,,,,,,,,,,,,,
DK0061686714,,2014-12-31T00:00:00Z,17701000.0,56860000.0,110623000.0,,1766000.0,,,,,,,,,,
DK0061686714,,2015-12-31T00:00:00Z,161619000.0,56886000.0,108945000.0,,1725000.0,,,,,,,,,,
DK0061686714,,2016-12-31T00:00:00Z,329501000.0,177200000.0,107128000.0,,1784000.0,,,,,,,,,,
DK0061686714,,2017-12-31T00:00:00Z,691568000.0,168152000.0,,,,,,,,,,,,,
DK0061686714,,2018-12-31T00:00:00Z,418339000.0,228129000.0,,,,,,,,,,,,,
DK0061686714,,2019-12-31T00:00:00Z,309903000.0,215355000.0,49088000.0,287107000.0,22796000.0,,,,,,,,,,
DK0061686714,,2020-12-31T00:00:00Z,105252000.0,199281000.0,43899000.0,87638000.0,17614000.0,,,,,,,,,,
DK0061686714,,2021-12-31T00:00:00Z,89489000.0,188757000.0,53465000.0,72862000.0,16627000.0,,,,,,,,,,
DK0015998017,Bavarian Nordic A/S,1996-12-31T00:00:00Z,4155000.0,2059000.0,,,,31-33,Manufacturing,325,Chemical Manufacturing,325414,Biological Product (except Diagnostic) Manufacturing,3254,Pharmaceutical and Medicine Manufacturing,Denmark,NASDAQ COPENHAGEN A/S
DK0015998017,,1997-12-31T00:00:00Z,5019000.0,3764000.0,,,,,,,,,,,,,
DK0015998017,,1998-12-31T00:00:00Z,7746000.0,5348000.0,,,,,,,,,,,,,
DK0015998017,,1999-12-31T00:00:00Z,14218000.0,457000.0,,,,,,,,,,,,,
DK0015998017,,2000-12-31T00:00:00Z,11850000.0,3558000.0,0.0,11850000.0,0.0,,,,,,,,,,
DK0015998017,,2001-12-31T00:00:00Z,9847000.0,,97000.0,9823000.0,24000.0,,,,,,,,,,
DK0015998017,,2002-12-31T00:00:00Z,26598000.0,0.0,3557000.0,25975000.0,623000.0,,,,,,,,,,
DK0015998017,,2003-12-31T00:00:00Z,22938000.0,,2904000.0,,,,,,,,,,,,
DK0015998017,,2004-12-31T00:00:00Z,41515000.0,,142247000.0,,,,,,,,,,,,
DK0015998017,,2005-12-31T00:00:00Z,48795000.0,207918000.0,207918000.0,,,,,,,,,,,,
DK0015998017,,2006-12-31T00:00:00Z,105236000.0,148976000.0,148976000.0,89824000.0,15412000.0,,,,,,,,,,
DK0015998017,,2007-12-31T00:00:00Z,80761000.0,112902000.0,134673000.0,15161000.0,65600000.0,,,,,,,,,,
DK0015998017,,2008-12-31T00:00:00Z,285936000.0,52659000.0,9205000.0,82112000.0,203824000.0,,,,,,,,,,
DK0015998017,,2009-12-31T00:00:00Z,129153000.0,101925000.0,235000.0,16881000.0,112272000.0,,,,,,,,,,
DK0015998017,,2010-12-31T00:00:00Z,112176000.0,97801000.0,0.0,8996000.0,103180000.0,,,,,,,,,,
DK0015998017,,2011-12-31T00:00:00Z,9002000.0,90153000.0,,9002000.0,,,,,,,,,,,
DK0015998017,,2012-12-31T00:00:00Z,52397000.0,36981000.0,,52397000.0,,,,,,,,,,,
DK0015998017,,2013-12-31T00:00:00Z,8481000.0,71834000.0,,8481000.0,,,,,,,,,,,
DK0015998017,,2014-12-31T00:00:00Z,1885000.0,33293000.0,,1885000.0,,,,,,,,,,,
DK0015998017,,2015-12-31T00:00:00Z,1969000.0,31324000.0,,1969000.0,,,,,,,,,,,
DK0015998017,,2016-12-31T00:00:00Z,2136000.0,29714000.0,,2136000.0,,,,,,,,,,,
DK0015998017,,2017-12-31T00:00:00Z,2152000.0,399760000.0,,2152000.0,,,,,,,,,,,
DK0015998017,,2018-12-31T00:00:00Z,248877000.0,397613000.0,,248877000.0,,,,,,,,,,,
DK0015998017,,2019-12-31T00:00:00Z,1848697000.0,3086843000.0,47549000.0,1834846000.0,13851000.0,,,,,,,,,,
DK0015998017,,2020-12-31T00:00:00Z,380332000.0,2858200000.0,54201000.0,359910000.0,20422000.0,,,,,,,,,,
DK0015998017,,2021-12-31T00:00:00Z,1473306000.0,2587986000.0,57547000.0,1452040000.0,21266000.0,,,,,,,,,,
DK0060159994,Green Wind Energy A/S,,,,,,,22,Utilities,221,Utilities,221118,Other Electric Power Generation,2211,"Electric Power Generation, Transmission and Distribution",Denmark,
DK0010235274,Af 9 August 2012 A/S,,,,,,,31-33,Manufacturing,323,Printing and Related Support Activities,323111,Commercial Printing (except Screen and Books),3231,Printing and Related Support Activities,Denmark,
DK0015933584,Origio A/S,1998-12-31T00:00:00Z,3593000.0,12532000.0,,,,31-33,Manufacturing,325,Chemical Manufacturing,325413,In-Vitro Diagnostic Substance Manufacturing,3254,Pharmaceutical and Medicine Manufacturing,Norway,
DK0015933584,,1999-12-31T00:00:00Z,15544000.0,56667000.0,,,,,,,,,,,,,
DK0015933584,,2000-12-31T00:00:00Z,333000.0,29886000.0,,,,,,,,,,,,,
DK0015933584,,2001-12-31T00:00:00Z,782000.0,34591000.0,,,,,,,,,,,,,
DK0015933584,,2002-12-31T00:00:00Z,13066000.0,20177000.0,,,,,,,,,,,,,
DK0015933584,,2003-12-31T00:00:00Z,7006000.0,19107000.0,,,,,,,,,,,,,
DK0015933584,,2004-12-31T00:00:00Z,1424000.0,24696000.0,529000.0,,,,,,,,,,,,
DK0015933584,,2005-12-31T00:00:00Z,4394000.0,19852000.0,215000.0,,,,,,,,,,,,
DK0015933584,,2006-12-31T00:00:00Z,1417000.0,20280000.0,434000.0,,,,,,,,,,,,
DK0015933584,,2007-12-31T00:00:00Z,15137000.0,190076000.0,278000.0,,,,,,,,,,,,
DK0015933584,,2008-12-31T00:00:00Z,47366000.0,230977000.0,111000.0,,,,,,,,,,,,
DK0015933584,,2009-12-31T00:00:00Z,30418000.0,196013000.0,0.0,,,,,,,,,,,,
DK0015933584,,2010-12-31T00:00:00Z,47386000.0,203147000.0,0.0,,,,,,,,,,,,
DK0015933584,,2011-12-31T00:00:00Z,67405000.0,175482000.0,,,,,,,,,,,,,
DK0015933584,,2012-10-01T00:00:00Z,,,,,,,,,,,,,,,
DK0015933584,,2013-10-01T00:00:00Z,,,,,,,,,,,,,,,
DK0015933584,,2014-10-01T00:00:00Z,,,,,,,,,,,,,,,
DK0015933584,,2015-10-01T00:00:00Z,,,,,,,,,,,,,,,
DK0015933584,,2016-10-31T00:00:00Z,,,,,,,,,,,,,,,
DK0015933584,,2016-10-31T00:00:00Z,,,,,,,,,,,,,,,
DK0015933584,,2017-10-01T00:00:00Z,,,,,,,,,,,,,,,
DK0015933584,,2019-10-31T00:00:00Z,,,,,,,,,,,,,,,
DK0015933584,,2020-10-31T00:00:00Z,,,,,,,,,,,,,,,
DK0015933584,,2021-10-31T00:00:00Z,,,,,,,,,,,,,,,
DK0060035327,Selskabet Af 27 November 2008 A/S,,,,,,,52,Finance and Insurance,522,Credit Intermediation and Related Activities,522180,Savings Institutions and Other Depository Credit Intermediation,5221,Depository Credit Intermediation,Denmark,
DK0060520377,Fynske Bank A/S,,,100699000.0,,,,52,Finance and Insurance,522,Credit Intermediation and Related Activities,522110,Commercial Banking,5221,Depository Credit Intermediation,Denmark,NASDAQ COPENHAGEN A/S
DK0060520377,,,,130040000.0,,,,,,,,,,,,,
DK0060520377,,,,174197000.0,,,,,,,,,,,,,
DK0060520377,,,,95167000.0,,,,,,,,,,,,,
DK0060520377,,,,95167000.0,,,,,,,,,,,,,
DK0060520377,,,,37941000.0,,,,,,,,,,,,,
DK0060520377,,,,1580000.0,,,,,,,,,,,,,
DK0060520377,,,,,,,,,,,,,,,,,
DK0060520377,,,,,,,,,,,,,,,,,
DK0060520377,,,,,,,,,,,,,,,,,
DK0060520377,,,,,,,,,,,,,,,,,
DK0060520377,,,,,,,,,,,,,,,,,
DK0060520377,,,,,,,,,,,,,,,,,
DK0060520377,,,,,,,,,,,,,,,,,
DK0060520377,,,,,,,,,,,,,,,,,
DK0060520377,,,,,,,,,,,,,,,,,
DK0060520377,,,,,,,,,,,,,,,,,
DK0060520377,,,,,,,,,,,,,,,,,
DK0060520377,,,,,,,,,,,,,,,,,
DK0060520377,,,,,,,,,,,,,,,,,
DK0060520377,,,,,,,,,,,,,,,,,
DK0060520377,,,,,,,,,,,,,,,,,
DK0060520377,,,,,6717000.0,,,,,,,,,,,,
DK0060520377,,,,,6417000.0,,,,,,,,,,,,
DK0060520377,,,,,5928000.0,,,,,,,,,,,,
DK0061282464,Jeudan A/S,1996-12-31T00:00:00Z,123583000.0,373629000.0,,76109000.0,,53,Real Estate and Rental and Leasing,531,Real Estate,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),5311,Lessors of Real Estate,Denmark,NASDAQ COPENHAGEN A/S
DK0061282464,,1997-12-31T00:00:00Z,31739000.0,383579000.0,,31739000.0,,,,,,,,,,,
DK0061282464,,1998-12-31T00:00:00Z,34225000.0,479395000.0,,34225000.0,,,,,,,,,,,
DK0061282464,,1999-12-31T00:00:00Z,91232000.0,872080000.0,,91232000.0,,,,,,,,,,,
DK0061282464,,2000-12-31T00:00:00Z,123713000.0,1089182000.0,,123713000.0,,,,,,,,,,,
DK0061282464,,2001-12-31T00:00:00Z,248325000.0,1408313000.0,,248325000.0,,,,,,,,,,,
DK0061282464,,2002-12-31T00:00:00Z,67012000.0,1227344000.0,,67012000.0,,,,,,,,,,,
DK0061282464,,2003-12-31T00:00:00Z,170894000.0,1435351000.0,,170894000.0,,,,,,,,,,,
DK0061282464,,2004-12-31T00:00:00Z,270248000.0,2380293000.0,,270248000.0,,,,,,,,,,,
DK0061282464,,2005-12-31T00:00:00Z,457321000.0,2283166000.0,,457321000.0,,,,,,,,,,,
DK0061282464,,2006-12-31T00:00:00Z,489710000.0,2479098000.0,,489710000.0,,,,,,,,,,,
DK0061282464,,2007-12-31T00:00:00Z,1091835000.0,3449074000.0,,1091835000.0,,,,,,,,,,,
DK0061282464,,2008-12-31T00:00:00Z,461717000.0,5299663000.0,,461717000.0,,,,,,,,,,,
DK0061282464,,2009-12-31T00:00:00Z,2154392000.0,6586843000.0,,2154392000.0,,,,,,,,,,,
DK0061282464,,2010-12-31T00:00:00Z,1230906000.0,7498436000.0,,1230906000.0,,,,,,,,,,,
DK0061282464,,2011-12-31T00:00:00Z,608574000.0,9933443000.0,,608574000.0,,,,,,,,,,,
DK0061282464,,2012-12-31T00:00:00Z,652844000.0,11327237000.0,,652844000.0,,,,,,,,,,,
DK0061282464,,2013-12-31T00:00:00Z,758698000.0,11155054000.0,,758698000.0,,,,,,,,,,,
DK0061282464,,2014-12-31T00:00:00Z,930688000.0,12632323000.0,,930688000.0,,,,,,,,,,,
DK0061282464,,2015-12-31T00:00:00Z,628458000.0,13094708000.0,,628458000.0,,,,,,,,,,,
DK0061282464,,2016-12-31T00:00:00Z,840845000.0,13481780000.0,,840845000.0,,,,,,,,,,,
DK0061282464,,2017-12-31T00:00:00Z,707027000.0,14928311000.0,,707027000.0,,,,,,,,,,,
DK0061282464,,2018-12-31T00:00:00Z,985041000.0,14705889000.0,,985041000.0,,,,,,,,,,,
DK0061282464,,2019-12-31T00:00:00Z,997082000.0,16213421000.0,,997082000.0,,,,,,,,,,,
DK0061282464,,2020-12-31T00:00:00Z,777346000.0,17696043000.0,,777346000.0,,,,,,,,,,,
DK0061282464,,2021-12-31T00:00:00Z,805274000.0,17484161000.0,,805274000.0,,,,,,,,,,,
DK0060868966,Aalborg Boldspilklub A/S,1997-12-31T00:00:00Z,0.0,0.0,,,,71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",711211,Sports Teams and Clubs,7112,Spectator Sports,Denmark,NASDAQ COPENHAGEN A/S
DK0060868966,,1998-12-31T00:00:00Z,37000.0,2893000.0,,,,,,,,,,,,,
DK0060868966,,1999-12-31T00:00:00Z,39000.0,2855000.0,,,,,,,,,,,,,
DK0060868966,,2000-12-31T00:00:00Z,41000.0,2814000.0,,,,,,,,,,,,,
DK0060868966,,2001-12-31T00:00:00Z,15000.0,15947000.0,,,,,,,,,,,,,
DK0060868966,,2002-12-31T00:00:00Z,520000.0,24065000.0,,,,,,,,,,,,,
DK0060868966,,2003-12-31T00:00:00Z,560000.0,23456000.0,,,,,,,,,,,,,
DK0060868966,,2004-12-31T00:00:00Z,1560000.0,21882000.0,,,,,,,,,,,,,
DK0060868966,,2005-12-31T00:00:00Z,1639000.0,19292000.0,,,,,,,,,,,,,
DK0060868966,,2006-12-31T00:00:00Z,684000.0,11679000.0,,,,,,,,,,,,,
DK0060868966,,2007-12-31T00:00:00Z,1607000.0,9000000.0,,,,,,,,,,,,,
DK0060868966,,2008-12-31T00:00:00Z,77515000.0,20232000.0,,,,,,,,,,,,,
DK0060868966,,2009-12-31T00:00:00Z,87732000.0,18454000.0,,,,,,,,,,,,,
DK0060868966,,2010-12-31T00:00:00Z,87827000.0,16185000.0,,,,,,,,,,,,,
DK0060868966,,2011-12-31T00:00:00Z,183000.0,8183000.0,,,,,,,,,,,,,
DK0060868966,,2012-12-31T00:00:00Z,7443000.0,23418000.0,,,,,,,,,,,,,
DK0060868966,,2013-12-31T00:00:00Z,5742000.0,11000000.0,,,,,,,,,,,,,
DK0060868966,,2014-12-31T00:00:00Z,429000.0,1947000.0,,,,,,,,,,,,,
DK0060868966,,2015-12-31T00:00:00Z,0.0,0.0,,,,,,,,,,,,,
DK0060868966,,2016-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0060868966,,2017-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0060868966,,2018-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0060868966,,2019-12-31T00:00:00Z,382000.0,,12191000.0,,382000.0,,,,,,,,,,
DK0060868966,,2020-12-31T00:00:00Z,397000.0,,11794000.0,,397000.0,,,,,,,,,,
DK0060868966,,2021-12-31T00:00:00Z,413000.0,,11381000.0,,413000.0,,,,,,,,,,
DK0010250075,Udviklingsselskabet af 01.08.1975 A/S,,,,,,,53,Real Estate and Rental and Leasing,531,Real Estate,531110,Lessors of Residential Buildings and Dwellings,5311,Lessors of Real Estate,Denmark,
DK0010263722,Agf A/S,1997-12-31T00:00:00Z,,,,,,71,"Arts, Entertainment, and Recreation",711,"Performing Arts, Spectator Sports, and Related Industries",711211,Sports Teams and Clubs,7112,Spectator Sports,Denmark,NASDAQ COPENHAGEN A/S
DK0010263722,,1998-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010263722,,1999-12-31T00:00:00Z,0.0,,0.0,,,,,,,,,,,,
DK0010263722,,2000-12-31T00:00:00Z,2759000.0,0.0,398000.0,,,,,,,,,,,,
DK0010263722,,2001-12-31T00:00:00Z,6229000.0,400000.0,0.0,,,,,,,,,,,,
DK0010263722,,2002-06-30T00:00:00Z,,,,,,,,,,,,,,,
DK0010263722,,2003-06-30T00:00:00Z,1400000.0,19529000.0,,,,,,,,,,,,,
DK0010263722,,2004-06-30T00:00:00Z,10480000.0,24380000.0,,,,,,,,,,,,,
DK0010263722,,2005-06-30T00:00:00Z,676000.0,0.0,0.0,,0.0,,,,,,,,,,
DK0010263722,,2006-06-30T00:00:00Z,76650000.0,,330000.0,,103000.0,,,,,,,,,,
DK0010263722,,2007-06-30T00:00:00Z,84854000.0,0.0,789000.0,,341000.0,,,,,,,,,,
DK0010263722,,2008-06-30T00:00:00Z,77318000.0,249845000.0,706000.0,,466000.0,,,,,,,,,,
DK0010263722,,2009-06-30T00:00:00Z,12119000.0,206000.0,256000.0,,456000.0,,,,,,,,,,
DK0010263722,,2010-06-30T00:00:00Z,10388000.0,118000.0,358000.0,,141000.0,,,,,,,,,,
DK0010263722,,2011-06-30T00:00:00Z,299000.0,0.0,280000.0,,184000.0,,,,,,,,,,
DK0010263722,,2012-06-30T00:00:00Z,305000.0,,269000.0,,305000.0,,,,,,,,,,
DK0010263722,,2013-06-30T00:00:00Z,200000.0,,85000.0,,200000.0,,,,,,,,,,
DK0010263722,,2014-06-30T00:00:00Z,66000.0,,6000.0,,66000.0,,,,,,,,,,
DK0010263722,,2015-06-30T00:00:00Z,7000.0,,0.0,,7000.0,,,,,,,,,,
DK0010263722,,2016-06-30T00:00:00Z,0.0,,,,0.0,,,,,,,,,,
DK0010263722,,2017-06-30T00:00:00Z,,,,,,,,,,,,,,,
DK0010263722,,2018-06-30T00:00:00Z,,,,,,,,,,,,,,,
DK0010263722,,2019-06-30T00:00:00Z,,,,,,,,,,,,,,,
DK0010263722,,2020-06-30T00:00:00Z,2223000.0,,4630000.0,,2223000.0,,,,,,,,,,
DK0010263722,,2021-06-30T00:00:00Z,2223000.0,,2404000.0,,2223000.0,,,,,,,,,,
DK0010263722,,2022-06-30T00:00:00Z,1376000.0,,1040000.0,,1376000.0,,,,,,,,,,
DK0060136513,Vinderup Bank A/S,,,,,,,52,Finance and Insurance,522,Credit Intermediation and Related Activities,522110,Commercial Banking,5221,Depository Credit Intermediation,Denmark,
DK0010022367,Victor International A/S,1997-12-31T00:00:00Z,1307000.0,27131000.0,1700000.0,1307000.0,0.0,53,Real Estate and Rental and Leasing,531,Real Estate,531110,Lessors of Residential Buildings and Dwellings,5311,Lessors of Real Estate,Denmark,
DK0010022367,,1998-12-31T00:00:00Z,1733000.0,25724000.0,0.0,1343000.0,390000.0,,,,,,,,,,
DK0010022367,,1999-12-31T00:00:00Z,2212000.0,24293000.0,,1352000.0,20000.0,,,,,,,,,,
DK0010022367,,2000-12-31T00:00:00Z,2401000.0,22956000.0,0.0,1344000.0,0.0,,,,,,,,,,
DK0010022367,,2001-12-31T00:00:00Z,8396000.0,40981000.0,3396000.0,3269000.0,4688000.0,,,,,,,,,,
DK0010022367,,2002-12-31T00:00:00Z,5924000.0,37536000.0,3136000.0,3538000.0,2386000.0,,,,,,,,,,
DK0010022367,,2003-12-31T00:00:00Z,6909000.0,34059000.0,2918000.0,3762000.0,3147000.0,,,,,,,,,,
DK0010022367,,2004-12-31T00:00:00Z,541000.0,8315000.0,,,,,,,,,,,,,
DK0010022367,,2005-12-31T00:00:00Z,1953483.46535,45988877.9171,,,,,,,,,,,,,
DK0010022367,,2006-12-31T00:00:00Z,2034540.05621,43887935.49834,,,,,,,,,,,,,
DK0010022367,,2007-12-31T00:00:00Z,2153639.21511,41686705.08425,,,,,,,,,,,,,
DK0010022367,,2008-12-31T00:00:00Z,2239713.31125,39392167.00913,,,,,,,,,,,,,
DK0010022367,,2009-12-31T00:00:00Z,2328590.59154,37056580.62761,,,,,,,,,,,,,
DK0010022367,,2010-12-31T00:00:00Z,2421664.10274,34693132.4995,,,,,,,,,,,,,
DK0010022367,,2011-12-31T00:00:00Z,2505360.5178,32108759.87055,,,,,,,,,,,,,
DK0010022367,,2012-12-31T00:00:00Z,2617124.76251,29593641.54528,,,,,,,,,,,,,
DK0010022367,,2013-12-31T00:00:00Z,10762303.92831,0.0,,,,,,,,,,,,,
DK0010022367,,2014-12-31T00:00:00Z,0.0,,,,,,,,,,,,,,
DK0010022367,,2015-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010022367,,2016-09-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010022367,,2019-09-30T00:00:00Z,,,,,,,,,,,,,,,
DK0010022367,,2020-09-30T00:00:00Z,,,,,,,,,,,,,,,
DK0010022367,,2021-09-30T00:00:00Z,,,,,,,,,,,,,,,
DK0010136969,Alm. Brand Pantebreve A/S,,,,,,,53,Real Estate and Rental and Leasing,531,Real Estate,531110,Lessors of Residential Buildings and Dwellings,5311,Lessors of Real Estate,Denmark,
DK0010131309,Asgaard Group A/S,,,,,,,53,Real Estate and Rental and Leasing,531,Real Estate,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),5311,Lessors of Real Estate,Denmark,
DK0010302488,DK Company A/S,,,,,,,31-33,Manufacturing,315,Apparel Manufacturing,315250,Cut and Sew Apparel Manufacturing (except Contractors),3152,Cut and Sew Apparel Manufacturing,Denmark,
DK0010246040,Ultrabulk Shipping A/S,,,,,,,48-49,Transportation and Warehousing,483,Water Transportation,483111,Deep Sea Freight Transportation,4831,"Deep Sea, Coastal, and Great Lakes Water Transportation",Denmark,
DK0010292663,Deas Invest I Holding A/S,1997-12-31T00:00:00Z,134000.0,5766000.0,,,,53,Real Estate and Rental and Leasing,531,Real Estate,531311,Residential Property Managers,5313,Activities Related to Real Estate,Denmark,
DK0010292663,,1998-12-31T00:00:00Z,1725000.0,21623000.0,,,,,,,,,,,,,
DK0010292663,,1999-12-31T00:00:00Z,1831000.0,21249000.0,,,,,,,,,,,,,
DK0010292663,,2000-12-31T00:00:00Z,1926000.0,19461000.0,,,,,,,,,,,,,
DK0010292663,,2001-12-31T00:00:00Z,2026000.0,17778000.0,,,,,,,,,,,,,
DK0010292663,,2002-12-31T00:00:00Z,2121000.0,16167000.0,,,,,,,,,,,,,
DK0010292663,,2003-12-31T00:00:00Z,2117000.0,14362000.0,,,,,,,,,,,,,
DK0010292663,,2004-12-31T00:00:00Z,2240000.0,12672000.0,,,,,,,,,,,,,
DK0010292663,,2005-12-31T00:00:00Z,,8360000.0,,,,,,,,,,,,,
DK0010292663,,2006-12-31T00:00:00Z,1604000.0,104504000.0,,,,,,,,,,,,,
DK0010292663,,2007-12-31T00:00:00Z,1681000.0,103503000.0,,,,,,,,,,,,,
DK0010292663,,2008-12-31T00:00:00Z,4304000.0,107050000.0,,,,,,,,,,,,,
DK0010292663,,2009-12-31T00:00:00Z,4530000.0,104732000.0,,,,,,,,,,,,,
DK0010292663,,2010-12-31T00:00:00Z,1953000.0,103809000.0,,,,,,,,,,,,,
DK0010292663,,2011-12-31T00:00:00Z,2046000.0,102581000.0,,,,,,,,,,,,,
DK0010292663,,2012-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010292663,,2013-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010292663,,2014-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010292663,,2015-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010292663,,2016-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010292663,,2019-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010292663,,2020-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010292663,,2021-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010223692,Dansk Industri Invest A/S Under Konkurs,,,,,,,31-33,Manufacturing,333,Machinery Manufacturing,333413,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,3334,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",Denmark,
DK0060076941,Syd Administration A/S,1999-12-31T00:00:00Z,,200253000.0,,,,52,Finance and Insurance,522,Credit Intermediation and Related Activities,522110,Commercial Banking,5221,Depository Credit Intermediation,Denmark,
DK0060076941,,2000-12-31T00:00:00Z,,250152000.0,,,,,,,,,,,,,
DK0060076941,,2001-12-31T00:00:00Z,,249968000.0,,,,,,,,,,,,,
DK0060076941,,2002-12-31T00:00:00Z,,249968000.0,,,,,,,,,,,,,
DK0060076941,,2003-12-31T00:00:00Z,,150000000.0,,,,,,,,,,,,,
DK0060076941,,2004-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0060076941,,2005-12-31T00:00:00Z,,0.0,,,,,,,,,,,,,
DK0060076941,,2006-12-31T00:00:00Z,,452312000.0,,,,,,,,,,,,,
DK0060076941,,2007-12-31T00:00:00Z,,467491000.0,,,,,,,,,,,,,
DK0060076941,,2008-12-31T00:00:00Z,386855000.0,-292809000.0,,386855000.0,,,,,,,,,,,
DK0060076941,,2009-12-31T00:00:00Z,745443000.0,-538472000.0,,745443000.0,,,,,,,,,,,
DK0060076941,,2010-12-31T00:00:00Z,924849000.0,580618000.0,,924849000.0,,,,,,,,,,,
DK0060076941,,2011-12-31T00:00:00Z,251653000.0,255029000.0,,251653000.0,,,,,,,,,,,
DK0060076941,,2012-12-31T00:00:00Z,109325000.0,-102231000.0,,109325000.0,,,,,,,,,,,
DK0060076941,,2013-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0060076941,,2014-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0060076941,,2015-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0060076941,,2018-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0060076941,,2019-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0060076941,,2020-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0060076941,,2021-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0060124691,Gabriel Holding A/S,1998-09-30T00:00:00Z,917000.0,8588000.0,,,,31-33,Manufacturing,313,Textile Mills,313210,Broadwoven Fabric Mills,3132,Fabric Mills,Denmark,NASDAQ COPENHAGEN A/S
DK0060124691,,1999-09-30T00:00:00Z,970000.0,7618000.0,,,,,,,,,,,,,
DK0060124691,,2000-09-30T00:00:00Z,1026000.0,6591000.0,,,,,,,,,,,,,
DK0060124691,,2001-09-30T00:00:00Z,1361000.0,5944000.0,,,,,,,,,,,,,
DK0060124691,,2002-09-30T00:00:00Z,1675000.0,4903000.0,,,,,,,,,,,,,
DK0060124691,,2003-09-30T00:00:00Z,379000.0,163000.0,,,,,,,,,,,,,
DK0060124691,,2004-09-30T00:00:00Z,163000.0,0.0,,,,,,,,,,,,,
DK0060124691,,2005-09-30T00:00:00Z,,,,,,,,,,,,,,,
DK0060124691,,2006-09-30T00:00:00Z,,,,,,,,,,,,,,,
DK0060124691,,2007-09-30T00:00:00Z,,,,,,,,,,,,,,,
DK0060124691,,2008-09-30T00:00:00Z,0.0,0.0,,0.0,,,,,,,,,,,
DK0060124691,,2009-09-30T00:00:00Z,1807000.0,41030000.0,0.0,1807000.0,0.0,,,,,,,,,,
DK0060124691,,2010-09-30T00:00:00Z,23406000.0,38960000.0,5576000.0,22610000.0,796000.0,,,,,,,,,,
DK0060124691,,2011-09-30T00:00:00Z,13474000.0,36907000.0,4003000.0,12388000.0,1086000.0,,,,,,,,,,
DK0060124691,,2012-09-30T00:00:00Z,3380000.0,34855000.0,3337000.0,2099000.0,1281000.0,,,,,,,,,,
DK0060124691,,2013-09-30T00:00:00Z,3537000.0,32568000.0,2127000.0,2218000.0,1319000.0,,,,,,,,,,
DK0060124691,,2014-09-30T00:00:00Z,3617000.0,30273000.0,886000.0,2226000.0,1391000.0,,,,,,,,,,
DK0060124691,,2015-09-30T00:00:00Z,12413000.0,36794000.0,459000.0,11528000.0,885000.0,,,,,,,,,,
DK0060124691,,2016-09-30T00:00:00Z,1796000.0,8202000.0,2172000.0,1256000.0,540000.0,,,,,,,,,,
DK0060124691,,2017-09-30T00:00:00Z,61309000.0,7236000.0,3224000.0,60163000.0,1146000.0,,,,,,,,,,
DK0060124691,,2018-09-30T00:00:00Z,75963000.0,6441000.0,1540000.0,73823000.0,2140000.0,,,,,,,,,,
DK0060124691,,2019-09-30T00:00:00Z,148675000.0,24943000.0,4140000.0,146557000.0,2118000.0,,,,,,,,,,
DK0060124691,,2020-09-30T00:00:00Z,183649000.0,48937000.0,38392000.0,167129000.0,16520000.0,,,,,,,,,,
DK0060124691,,2021-09-30T00:00:00Z,205945000.0,45636000.0,39539000.0,188730000.0,17215000.0,,,,,,,,,,
DK0060124691,,2022-09-30T00:00:00Z,312703000.0,38923000.0,34353000.0,293400000.0,19303000.0,,,,,,,,,,
